sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,actual_weight,blacknwhite_prbrand,blacknwhite_prbrandlink,blacknwhite_prbrandpos,blacknwhite_prbrandtarget,blacknwhite_prcolleteral,blacknwhite_prcustom,blacknwhite_prlayout,blacknwhite_prmoreviews,blacknwhite_productimg,blacknwhite_prrelated,blacknwhite_prprevnext,blacknwhite_prrelatedcontent,blacknwhite_prsidebar,blacknwhite_prsku,blacknwhite_prtabs,blacknwhite_relatedpos,bnb_commission,cod_policy,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,manufacturer,manufacturer_info,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,processing_time,required_options,seller_name,shipping_cost,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,tax_rate,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,whats_in_box,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,supplier,supplier_banner
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14847img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Living Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14847img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Living Room/Stools,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14847img3.jpg,hover,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14847img4.jpg,hover,5,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14847img5.jpg,hover,6,0,,
S290P14848,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,7199,0,,8000,India,2014-04-02 13:51:06,,,,,"Offered in square or rectangular formats, both our Panama coffee tables feature a large surface area with the indispensable addition of a slatted shelf beneath for everything you need to hand but don't want too clearly on show!.",,,1,/s290p14848img0.jpg,,290,"Here at Panama Houzz, we understand that buying furniture involves some big decisions and we fully appreciate the time and effort you dedicate to select the products you want from a company you can trust. We'd like to take this opportunity to reassure you that it is the right company for your purchase.Most products are developed by our own designers and manufactured exclusively for us to our exacting standards. We've specialized in beautifully hand crafted, Indian furniture so we really know how to bring you the most exciting quality at the fairest price.",,Buy Modern Contempoary Panama Slat Coffee Table online shopping at shop.buynbrag.com.Select the Antique Design of Panama Slat Coffee Table ✓ Free Shipping & Returns,"Coffee Tables,Tables,Furniture",Buy Modern Panama Slat Coffee Table S290P14848-shop.buynbrag.com,,,Use config,Use config,Panama Slat Coffee Table,,,Block after Info Column,,18199,25,0,290,3000,"Offered in square or rectangular formats, both our Panama coffee tables feature a large surface area with the indispensable addition of a slatted shelf beneath for everything you need to hand but don't want too clearly on show!",/s290p14848img0.jpg,,,13999,,1,0,0,/s290p14848img0.jpg,,,,,4,177.95,<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S290P14848</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Slat Coffee Table</li><li><div class='spec-modal'>Square&nbspDimensions</div><em>:</em>&nbsp; Length 80.000 cm x Width 80.000 cm x Height 40.000 cm</li><li></li><li><div class='spec-modal' style='width:170px;'>Finish</div><em>:</em>&nbsp; Brown</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham Wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Fully Assembled</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; Wipe with Soft and dry cloth</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; Product Descriptions - Every effort is made to ensure that the products you view online correspond as closely as possible to the samples we display in our store or in catalogues. Due to the nature of our handmade products slight variations can occur. No responsibility can be accepted for these variations. It is always important to bear in mind that computer browsers may present colours slightly differently. Our wood - It is important to note that the shade and grain of the wood will vary from piece to piece. This is because no two planks of wood are the same. We believe this is one of the positive qualities of wood and helps to make each product unique! Fabric or Leather - Shade may vary slightly from those shown in samples and in photographic images on our website. Colours - The reproduction of colours on our website is as accurate as photographic and publishing processes will allow. Please note there may be variations in colours dependent on the calibration and settings.</li></ul>,1,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s290p14848img0.jpg,hover,1,0,290,supplier_290
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14848img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Living Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14848img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Living Room/Coffee Tables,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14848img3.jpg,hover,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14848img4.jpg,hover,5,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14848img5.jpg,hover,6,0,,
S290P14849,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,4249,0,,3500,India,2014-04-02 13:51:06,,,,,"A wonderfully affordable buy, this space saving cabinet is still remarkably accommodating for a mountain of bedside reading in the base, essential bits and bobs in the drawer and everything else at the perfectly reachable height on top.",,,1,/s290p14849img0.jpg,,290,"Here at Panama Houzz, we understand that buying furniture involves some big decisions and we fully appreciate the time and effort you dedicate to select the products you want from a company you can trust. We'd like to take this opportunity to reassure you that it is the right company for your purchase.Most products are developed by our own designers and manufactured exclusively for us to our exacting standards. We've specialized in beautifully hand crafted, Indian furniture so we really know how to bring you the most exciting quality at the fairest price.",,Buy Modern Contempoary Panama Small Bedside Cabinet online shopping at shop.buynbrag.com.Select the Antique Design of Panama Small Bedside Cabinet ✓ Free Shipping & Returns,"Bedsides,Bedroom Furniture,Furniture",Buy Modern Panama Small Bedside Cabinet S290P14849-shop.buynbrag.com,,,Use config,Use config,Panama Small Bedside Cabinet,,,Block after Info Column,,9749,25,0,290,2000,"A wonderfully affordable buy, this space saving cabinet is still remarkably accommodating for a mountain of bedside reading in the base, essential bits and bobs in the drawer and everything else at the perfectly reachable height on top",/s290p14849img0.jpg,,,7499,,1,0,0,/s290p14849img0.jpg,,,,,4,27.95,<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S290P14849</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Small Bedside Cabinet</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 40.000 cm x Width 30.000 cm x Height 65.000 cm</li><li><div class='spec-modal' style='width:170px;'>Finish</div><em>:</em>&nbsp; Brown</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham Wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Fully Assembled</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; Wipe with Soft and dry cloth</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; Product Descriptions - Every effort is made to ensure that the products you view online correspond as closely as possible to the samples we display in our store or in catalogues. Due to the nature of our handmade products slight variations can occur. No responsibility can be accepted for these variations. It is always important to bear in mind that computer browsers may present colours slightly differently. Our wood - It is important to note that the shade and grain of the wood will vary from piece to piece. This is because no two planks of wood are the same. We believe this is one of the positive qualities of wood and helps to make each product unique! Fabric or Leather - Shade may vary slightly from those shown in samples and in photographic images on our website. Colours - The reproduction of colours on our website is as accurate as photographic and publishing processes will allow. Please note there may be variations in colours dependent on the calibration and settings.</li></ul>,1,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s290p14849img0.jpg,hover,1,0,290,supplier_290
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14849img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Bedroom,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14849img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Bedroom/Bedside Tables,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14849img3.jpg,hover,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14849img4.jpg,hover,5,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14849img5.jpg,hover,6,0,,
S290P14850,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,9299,0,,9800,India,2014-04-02 13:51:06,,,,,"Designed for up to six diners, this compact version of our Panama dining table is still a most impressive centrepiece, helping to create a renaissance of everyday family dining and welcoming friends for more formal occasions.",,,1,/s290p14850img0.jpg,,290,"Here at Panama Houzz, we understand that buying furniture involves some big decisions and we fully appreciate the time and effort you dedicate to select the products you want from a company you can trust. We'd like to take this opportunity to reassure you that it is the right company for your purchase.Most products are developed by our own designers and manufactured exclusively for us to our exacting standards. We've specialized in beautifully hand crafted, Indian furniture so we really know how to bring you the most exciting quality at the fairest price.",,Buy Modern Contempoary Panama Small Dining Table online shopping at shop.buynbrag.com.Select the Antique Design of Panama Small Dining Table ✓ Free Shipping & Returns,"Dining Tables,Tables,Dining room Furniture,Furniture",Buy Modern Panama Small Dining Table S290P14850-shop.buynbrag.com,,,Use config,Use config,Panama Small Dining Table,,,Block after Info Column,,22099,25,0,290,3000,"Designed for up to six diners, this compact version of our Panama dining table is still a most impressive centrepiece, helping to create a renaissance of everyday family dining and welcoming friends for more formal occasions",/s290p14850img0.jpg,,,16999,,1,0,0,/s290p14850img0.jpg,,,,,4,72.33,<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S290P14850</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One Small Dining Table</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 150.000 cm x Width 90.000 cm x Height 75.000 cm</li><li><div class='spec-modal' style='width:170px;'>Finish</div><em>:</em>&nbsp; Brown</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham Wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Knock Down</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; Wipe with Soft and dry cloth</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; Product Descriptions - Every effort is made to ensure that the products you view online correspond as closely as possible to the samples we display in our store or in catalogues. Due to the nature of our handmade products slight variations can occur. No responsibility can be accepted for these variations. It is always important to bear in mind that computer browsers may present colours slightly differently. Our wood - It is important to note that the shade and grain of the wood will vary from piece to piece. This is because no two planks of wood are the same. We believe this is one of the positive qualities of wood and helps to make each product unique! Fabric or Leather - Shade may vary slightly from those shown in samples and in photographic images on our website. Colours - The reproduction of colours on our website is as accurate as photographic and publishing processes will allow. Please note there may be variations in colours dependent on the calibration and settings.</li></ul>,1,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s290p14850img0.jpg,hover,1,0,290,supplier_290
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14850img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Dining Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14850img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Dining Room/Dining Tables,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14850img3.jpg,hover,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14850img4.jpg,hover,5,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14850img5.jpg,hover,6,0,,
S290P14851,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,13699,0,,21800,India,2014-04-02 13:51:06,,,,,"This compact version of our Panama dining table teamed with four upholstered, ladder back chairs is a most impressive centrepiece, helping to create a renaissance of everyday family dining and welcoming friends for more formal occasions. ",,,1,/s290p14851img0.jpg,,290,"Here at Panama Houzz, we understand that buying furniture involves some big decisions and we fully appreciate the time and effort you dedicate to select the products you want from a company you can trust. We'd like to take this opportunity to reassure you that it is the right company for your purchase.Most products are developed by our own designers and manufactured exclusively for us to our exacting standards. We've specialized in beautifully hand crafted, Indian furniture so we really know how to bring you the most exciting quality at the fairest price.",,Buy Modern Contempoary Panama Small Dining Table with 4 Upholstered Chairs -  online shopping at shop.buynbrag.com.Select the Antique Design of Panama Small Dining Table with 4 Upholstered Chairs -  ✓ Free Shipping & Returns,"Dining Sets,Diningroom Furniture,Furniture",Buy Modern Panama Small Dining Table with 4 Upholstered Chairs -  S290P14851-shop.buynbrag.com,,,Use config,Use config,Panama Small Dining Table with 4 Upholstered Chairs - ,,,Block after Info Column,,38999,25,0,290,3500,"This compact version of our Panama dining table teamed with four upholstered, ladder back chairs is a most impressive centrepiece, helping to create a renaissance of everyday family dining and welcoming friends for more formal occasions",/s290p14851img0.jpg,,,29999,,1,0,0,/s290p14851img0.jpg,,,,,4,72.33,<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S290P14851</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One  Small Dining Table with 4 Upholstered Chairs - </li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 150.000 cm x Width 90.000 cm x Height 75.000 cm</li><li><div class='spec-modal' style='width:170px;'>Finish</div><em>:</em>&nbsp; Brown</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham Wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Knock Down</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; Wipe with Soft and dry cloth</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; Product Descriptions - Every effort is made to ensure that the products you view online correspond as closely as possible to the samples we display in our store or in catalogues. Due to the nature of our handmade products slight variations can occur. No responsibility can be accepted for these variations. It is always important to bear in mind that computer browsers may present colours slightly differently. Our wood - It is important to note that the shade and grain of the wood will vary from piece to piece. This is because no two planks of wood are the same. We believe this is one of the positive qualities of wood and helps to make each product unique! Fabric or Leather - Shade may vary slightly from those shown in samples and in photographic images on our website. Colours - The reproduction of colours on our website is as accurate as photographic and publishing processes will allow. Please note there may be variations in colours dependent on the calibration and settings.</li></ul>,1,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s290p14851img0.jpg,hover,1,0,290,supplier_290
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14851img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Dining Room,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14851img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Dining Room/Dining Sets,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14851img3.jpg,hover,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14851img4.jpg,hover,5,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14851img5.jpg,hover,6,0,,
S290P14852,,Default,simple,CATEGORIES,Default Category,base,0,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,Use Config Settings,6899,0,,8800,India,2014-04-02 13:51:06,,,,,"By special request, this Panama seat has a hide-away store under the hinged lid.   Throw in everything from boots to biker's booty and maintain outward appearances no matter how messy life gets! With its sensible cotton cover that zips off to wash, the seat pad makes this a comfy perch for your hall, porch or playroom while the solid Sheesham construction withstands the ultimate endurance test - family life!.",,,1,/s290p14852img0.jpg,,290,"Here at Panama Houzz, we understand that buying furniture involves some big decisions and we fully appreciate the time and effort you dedicate to select the products you want from a company you can trust. We'd like to take this opportunity to reassure you that it is the right company for your purchase.Most products are developed by our own designers and manufactured exclusively for us to our exacting standards. We've specialized in beautifully hand crafted, Indian furniture so we really know how to bring you the most exciting quality at the fairest price.",,Buy Modern Contempoary Panama Storage Box online shopping at shop.buynbrag.com.Select the Antique Design of Panama Storage Box ✓ Free Shipping & Returns,"Blanket Box,Storage Box,Storage,Storage Furniture,Furniture",Buy Modern Panama Storage Box S290P14852-shop.buynbrag.com,,,Use config,Use config,Panama Storage Box,,,Block after Info Column,,18199,25,0,290,2500,"By special request, this Panama seat has a hide-away store under the hinged lid",/s290p14852img0.jpg,,,13999,,1,0,0,/s290p14852img0.jpg,,,,,4,74.15,<ul><li><div class='spec-modal'>SKU</div><em>:</em>&nbsp; S290P14852</li><li><div class='spec-modal'>what's in the Box</div><em>:</em>  One Storage Box</li><li><div class='spec-modal'>Dimensions</div><em>:</em>&nbsp; Length 105.000 cm x Width 35.000 cm x Height 60.000 cm</li><li><div class='spec-modal' style='width:170px;'>Finish</div><em>:</em>&nbsp; Brown</li><li><div class='spec-modal'>Material Composition</div><em>:</em>&nbsp; Sheesham Wood</li><li><div class='spec-modal'>Usage</div><em>:</em>&nbsp; Indoors</li><li><div class='spec-modal'>Assembly</div><em>:</em>&nbsp; Fully Assembled</li><li><div class='spec-modal'>Care</div><em>:</em>&nbsp; Wipe with Soft and dry cloth</li><li><div class='spec-modal'>Additional Information</div><em>:</em>&nbsp; Product Descriptions - Every effort is made to ensure that the products you view online correspond as closely as possible to the samples we display in our store or in catalogues. Due to the nature of our handmade products slight variations can occur. No responsibility can be accepted for these variations. It is always important to bear in mind that computer browsers may present colours slightly differently. Our wood - It is important to note that the shade and grain of the wood will vary from piece to piece. This is because no two planks of wood are the same. We believe this is one of the positive qualities of wood and helps to make each product unique! Fabric or Leather - Shade may vary slightly from those shown in samples and in photographic images on our website. Colours - The reproduction of colours on our website is as accurate as photographic and publishing processes will allow. Please note there may be variations in colours dependent on the calibration and settings.</li></ul>,1,0,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s290p14852img0.jpg,hover,1,0,290,supplier_290
,,,,CATEGORIES/Furniture,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14852img1.jpg,hover,2,0,,
,,,,CATEGORIES/Furniture/Storage,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14852img2.jpg,hover,3,0,,
,,,,CATEGORIES/Furniture/Storage/Storage Boxes,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14852img3.jpg,hover,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14852img4.jpg,hover,5,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s290p14852img5.jpg,hover,6,0,,
